,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
9425,0,0.0,0,0.0,1151.0,0.0,44.20382094,0.0,2,2,3,8,Other,True,True,0,0,0,0,0,0,1,0,0
9427,0,0.0,0,0.0,32.0,0.0,0.0,0.0,2,2,3,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9428,0,0.0,0,0.0,1048.980263,0.005555556,0.0,0.0,2,2,Other,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9430,1,0.0,0,0.0,94.75,0.0,0.0,0.0,Other,2,1,20,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9431,1,82.0,0,0.0,1243.17619,0.006451613,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9432,1,120.5,1,260.5,1148.166667,0.009090909,7.518979759,0.0,2,2,1,1,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9433,5,150.4444444,0,0.0,659.6361111,0.039463602,0.0,0.0,Other,2,1,1,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9434,0,0.0,0,0.0,42.0,0.0,0.0,0.0,2,10,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9436,1,5.0,0,0.0,1990.125,0.001162791,6.889766003,0.0,2,2,3,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9437,2,33.5,0,0.0,398.4,0.0,0.0,0.0,2,2,3,6,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9438,1,42.5,0,0.0,2413.754403,0.006153846,0.0,0.0,Other,1,Other,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9439,0,0.0,0,0.0,422.1666667,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9440,0,0.0,0,0.0,62.25,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9441,0,0.0,1,35.5,3313.455754,0.007633588,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9442,0,0.0,0,0.0,651.0,0.0,68.258708,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9443,0,0.0,0,0.0,96.0,0.0,0.0,0.0,2,4,3,2,Other,False,False,0,0,0,0,0,0,1,0,0
9444,0,0.0,0,0.0,126.25,0.0,0.0,0.0,2,2,3,2,Other,True,False,1,0,0,0,0,0,0,0,0
9445,0,0.0,0,0.0,11.5,0.0,0.0,0.0,Other,2,1,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9446,1,42.5,2,54.5,3954.95,0.006,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9449,0,0.0,0,0.0,1071.083333,0.014285714,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9450,0,0.0,0,0.0,148.5,0.0,0.0,0.0,Other,1,1,1,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9451,0,0.0,0,0.0,315.3,0.0,0.0,0.0,Other,1,Other,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9452,3,86.0,0,0.0,3188.483333,0.017241379,0.0,0.0,2,5,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9453,0,0.0,0,0.0,1056.658333,0.005882353,0.0,0.0,Other,1,1,8,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9455,2,22.0,3,41.5,3397.957955,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9456,4,23.375,2,231.6,996.1480769,0.006081081,0.0,0.0,2,2,Other,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9457,7,201.5625,1,2.0,5696.165963,0.004081633,19.34978396,0.0,2,4,3,10,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9458,5,74.75,3,86.75,2003.375779,0.0,44.33548922,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9461,0,0.0,0,0.0,819.5892857,0.003448276,0.0,0.0,Other,2,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9462,2,109.0,0,0.0,652.5,0.0,0.0,0.0,2,2,3,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9463,0,0.0,0,0.0,974.0833333,0.006837607,0.0,0.0,2,2,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9465,8,133.4,0,0.0,2666.066667,0.002272727,17.06291074,0.0,Other,1,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9468,0,0.0,0,0.0,66.25,0.0,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9469,0,0.0,0,0.0,348.75,0.0,0.0,0.0,Other,2,Other,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9471,0,0.0,0,0.0,748.25,0.016666667,0.0,0.0,Other,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9472,3,27.0,0,0.0,1579.375,0.0125,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9474,0,0.0,0,0.0,104.6666667,0.0,0.0,0.0,Other,2,1,10,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9475,3,74.5,1,88.0,3770.021698,0.008004926,14.85051676,0.0,Other,2,1,1,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9476,7,65.83333333,2,39.66666667,5520.175505,0.002962963,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9477,0,0.0,0,0.0,171.0,0.0,0.0,0.0,Other,2,1,13,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9479,0,0.0,0,0.0,22.0,0.0,0.0,0.0,Other,2,3,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9480,0,0.0,0,0.0,1078.583117,0.011111111,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9481,6,162.7,6,205.0,2983.358135,0.010112994,17.4767153,0.0,Other,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9484,5,122.1,3,158.5,8701.851617,0.002401067,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9486,4,69.83333333,0,0.0,4885.049069,0.002962963,15.95538838,0.0,Other,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9487,5,158.5,2,15.0,2193.383333,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9488,10,84.4375,3,147.0,1092.354167,0.005073996,0.0,0.0,2,5,Other,8,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9489,0,0.0,0,0.0,977.125,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9490,7,79.5,2,31.5,5410.956705,0.002898551,0.0,0.0,2,2,3,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9492,1,30.5,0,0.0,1333.166667,0.0,8.754045182,0.0,2,2,Other,2,Other,False,True,1,0,0,0,0,0,0,0,0
9493,1,25.5,0,0.0,914.2294372,0.013636364,0.0,0.0,Other,1,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9495,0,0.0,0,0.0,349.5,0.0,0.0,0.0,Other,1,Other,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9496,0,0.0,0,0.0,105.0,0.0,0.0,0.0,2,5,3,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9497,0,0.0,0,0.0,315.0833333,0.0,0.0,0.0,2,2,3,1,Returning_Visitor,False,True,1,0,0,0,0,0,0,0,0
9498,0,0.0,0,0.0,3873.02197,0.014393939,0.0,0.0,Other,2,1,2,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9501,1,0.0,0,0.0,2780.609524,0.019242424,9.137331307,0.0,2,2,Other,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9502,0,0.0,0,0.0,612.2083333,0.016666667,0.0,0.0,Other,2,3,10,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9505,2,48.5,2,32.0,2336.319444,0.020833333,0.0,0.0,Other,1,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9506,0,0.0,0,0.0,747.0428571,0.017777778,0.0,0.0,Other,2,1,13,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9508,0,0.0,0,0.0,1975.825,0.0,0.0,0.0,2,4,1,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9510,0,0.0,0,0.0,647.1428571,0.004347826,0.0,0.0,Other,8,1,11,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9512,0,0.0,0,0.0,138.5416667,0.023076923,0.0,0.0,Other,1,Other,1,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9513,0,0.0,0,0.0,298.0,0.04,0.0,0.0,Other,2,Other,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9514,0,0.0,1,1729.0,1401.083333,0.02,0.0,0.0,2,2,1,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9515,0,0.0,0,0.0,393.7888889,0.0,0.0,0.0,Other,2,1,11,Other,True,False,0,0,0,0,0,0,1,0,0
9516,0,0.0,0,0.0,2478.0,0.028571429,0.0,0.0,2,2,1,11,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9517,1,33.5,0,0.0,1702.916667,0.0,0.0,0.0,2,4,3,2,Other,False,False,0,0,0,0,0,0,1,0,0
9518,0,0.0,0,0.0,1401.50873,0.0,88.95486906,0.0,Other,1,1,7,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9520,3,57.425,3,55.0,281.425,0.004166667,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9521,0,0.0,0,0.0,1491.775,0.002020202,0.0,0.0,2,2,Other,11,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9522,0,0.0,0,0.0,2056.106981,0.008888889,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9523,0,0.0,0,0.0,63.0,0.0,0.0,0.0,Other,11,Other,11,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9524,3,36.25,1,10.0,2109.919048,0.018918919,23.8705054,0.0,Other,2,3,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9525,2,63.25,0,0.0,460.75,0.022222222,0.0,0.0,Other,2,3,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9526,3,103.0833333,2,39.25,1406.95,0.01533101,5.606382766,0.0,Other,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9527,2,4.0,5,161.5,3757.079762,0.012254902,18.88360212,0.0,Other,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9528,4,37.25,1,5.0,1295.008333,0.000892857,0.0,0.0,Other,2,Other,2,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9529,0,0.0,0,0.0,1002.104167,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9530,5,96.625,0,0.0,1883.725,0.0,0.0,0.0,2,2,Other,13,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9531,2,95.0,0,0.0,445.0,0.016666667,0.0,0.0,2,2,Other,2,Other,True,False,1,0,0,0,0,0,0,0,0
9532,0,0.0,0,0.0,2243.676587,0.0,97.9922066,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9533,0,0.0,0,0.0,191.0,0.0,0.0,0.0,Other,1,3,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9534,0,0.0,0,0.0,193.3666667,0.015384615,0.0,0.0,Other,2,1,13,Other,True,False,0,0,0,0,0,0,1,0,0
9535,0,0.0,0,0.0,1690.778409,0.014285714,0.0,0.0,Other,1,3,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9536,3,48.0,1,58.5,1698.0,0.005714286,93.52994426,0.0,Other,1,1,2,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9537,1,7.0,4,103.75,3517.039683,0.007189542,0.0,0.0,2,2,1,8,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9538,4,80.5,0,0.0,472.5,0.0,0.0,0.0,Other,1,3,1,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9539,5,106.0,0,0.0,8684.983333,0.002678571,3.696136038,0.0,2,2,3,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9540,2,29.5,0,0.0,1653.395833,0.005555556,68.25041784,0.0,Other,2,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9541,1,24.91666667,1,7.666666667,3561.139286,0.008163265,78.19779587,0.0,2,2,1,13,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9542,3,22.27777778,1,0.0,36.90277778,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9544,0,0.0,0,0.0,46.25,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9548,5,132.0,1,8.5,5080.233631,0.000238095,64.81173101,0.0,Other,2,1,1,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9549,5,161.35,0,0.0,251.9,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9550,1,12.0,0,0.0,851.25,0.004347826,0.0,0.0,2,2,1,2,Other,False,False,0,0,0,0,0,0,1,0,0
9553,1,3.0,0,0.0,543.0,0.0,0.0,0.0,2,2,1,2,Other,False,False,1,0,0,0,0,0,0,0,0
9554,0,0.0,0,0.0,185.5,0.016666667,0.0,0.0,2,2,3,8,Other,False,False,1,0,0,0,0,0,0,0,0
9555,1,18.83333333,0,0.0,23.83333333,0.0,0.0,0.0,Other,2,1,10,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9556,0,0.0,0,0.0,1964.847222,0.021311475,0.0,0.0,Other,2,Other,13,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9559,9,88.60416667,0,0.0,2997.00203,0.0,32.56725746,0.0,2,4,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9560,0,0.0,0,0.0,4022.0,0.0,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9565,0,0.0,0,0.0,3299.525,0.0,5.1680996,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9566,0,0.0,0,0.0,885.75,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9567,0,0.0,0,0.0,219.55,0.0,0.0,0.0,Other,1,1,20,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9570,4,113.8333333,0,0.0,23.66666667,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9572,9,145.7708333,8,408.5,6566.867562,0.003477444,67.39709637,0.0,2,2,3,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9573,6,102.0,0,0.0,501.5,0.0,0.0,0.0,Other,1,1,8,Other,False,False,0,0,0,0,0,0,1,0,0
9574,0,0.0,0,0.0,770.25,0.0,0.0,0.0,2,4,1,8,Other,False,False,1,0,0,0,0,0,0,0,0
9575,2,68.33333333,0,0.0,1370.038095,0.0,0.0,0.0,Other,2,Other,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9580,3,30.0,1,0.0,14.0,0.0,0.0,0.0,2,4,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9582,5,170.25,0,0.0,3057.045833,0.011666667,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9583,0,0.0,0,0.0,442.5,0.0,0.0,0.0,Other,2,Other,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9584,9,151.5666667,0,0.0,2446.144571,0.004678363,1.943058508,0.0,Other,2,1,3,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9586,2,110.5,1,48.0,156.0,0.0,0.0,0.0,2,2,1,2,Other,False,False,1,0,0,0,0,0,0,0,0
9587,1,34.5,0,0.0,819.15,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9588,0,0.0,0,0.0,1434.908333,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9589,2,122.0,0,0.0,177.25,0.0,0.0,0.0,2,2,1,3,Other,False,False,1,0,0,0,0,0,0,0,0
9590,0,0.0,0,0.0,1950.840873,0.004938272,0.0,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9591,0,0.0,0,0.0,116.75,0.0,0.0,0.0,Other,2,1,10,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9592,6,75.41666667,1,105.0,752.5666667,0.015384615,7.072429969,0.0,Other,1,Other,10,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9595,0,0.0,2,5.5,4310.775,0.001408451,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9596,7,42.0,0,0.0,502.525,0.007142857,0.0,0.0,2,5,3,3,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9597,6,171.5,3,178.5,1565.958333,0.005882353,8.045767732,0.0,2,2,Other,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9598,5,82.0,1,137.5,2595.095833,0.001680672,38.7483363,0.0,2,2,1,1,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9599,2,41.5,0,0.0,1140.15,0.005555556,5.00765405,0.0,Other,1,1,10,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9602,0,0.0,0,0.0,664.5,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9603,9,140.875,0,0.0,2625.185014,0.003,2.815539375,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9604,0,0.0,2,485.8333333,3747.814286,0.013636364,0.0,0.0,Other,1,1,2,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9605,1,8.0,2,61.5,1126.25,0.0,0.0,0.0,Other,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9606,2,36.75,2,9.0,393.5833333,0.008333333,0.0,0.0,Other,1,3,6,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9607,2,22.9,0,0.0,5962.732411,0.002857143,0.780277403,0.0,2,10,Other,3,Returning_Visitor,True,True,0,0,0,0,0,0,1,0,0
9608,4,99.5,0,0.0,21.25,0.0,0.0,0.0,Other,1,Other,8,Other,True,True,0,0,0,0,0,0,1,0,0
9609,0,0.0,0,0.0,121.75,0.0,0.0,0.0,Other,8,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9610,2,65.5,0,0.0,263.0,0.0,46.308063,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9611,2,78.0,0,0.0,325.0,0.0,19.10349568,0.0,Other,1,3,1,Returning_Visitor,True,True,1,0,0,0,0,0,0,0,0
9612,0,0.0,0,0.0,178.8333333,0.0,0.0,0.0,2,2,Other,13,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9613,0,0.0,0,0.0,165.5833333,0.007407407,0.0,0.0,Other,2,1,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9614,1,63.5,0,0.0,58.9,0.0,0.0,0.0,Other,1,Other,2,Other,False,False,1,0,0,0,0,0,0,0,0
9615,1,0.0,3,447.5,1381.75,0.006896552,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9617,0,0.0,0,0.0,465.6333333,0.0,0.0,0.0,Other,1,1,2,Other,True,False,0,0,0,0,0,0,1,0,0
9618,0,0.0,0,0.0,328.5,0.0,0.0,0.0,2,2,Other,6,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9619,3,70.5,0,0.0,737.1819347,0.005581395,0.0,0.0,Other,1,Other,1,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9620,0,0.0,0,0.0,55.5,0.0,0.0,0.0,Other,2,3,6,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9621,0,0.0,0,0.0,145.0,0.018181818,0.0,0.0,Other,1,1,10,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9623,1,17.0,0,0.0,1340.583333,0.047058824,0.0,0.0,Other,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9624,0,0.0,0,0.0,742.9603175,0.003921569,0.0,0.0,Other,1,3,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9625,0,0.0,0,0.0,2186.961538,0.01875,0.0,0.0,Other,1,1,10,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9626,2,21.75,0,0.0,84.25,0.033333333,0.0,0.0,Other,2,Other,20,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9627,0,0.0,0,0.0,4492.311111,0.004761905,0.0,0.0,2,2,3,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9628,2,49.8,0,0.0,857.2666667,0.012195122,5.850665427,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9629,1,75.0,0,0.0,1773.375,0.011764706,28.11635484,0.0,2,2,1,13,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9630,5,46.14285714,0,0.0,1346.630231,0.007126437,0.0,0.0,2,2,3,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9632,0,0.0,0,0.0,805.8333333,0.0,0.0,0.0,Other,1,3,8,Other,False,False,0,0,0,0,0,0,1,0,0
9634,0,0.0,1,14.75,2445.066667,0.033333333,0.0,0.0,Other,2,3,3,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9636,0,0.0,0,0.0,348.3833333,0.008695652,0.0,0.0,Other,1,3,2,Other,False,False,0,0,0,0,0,0,1,0,0
9637,0,0.0,0,0.0,325.5,0.02,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9638,0,0.0,0,0.0,1911.610665,0.0125,0.0,0.0,Other,2,Other,10,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9640,2,40.5,1,4.0,472.5416667,0.0,0.0,0.0,Other,1,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9641,0,0.0,0,0.0,1593.583333,0.0,0.0,0.0,2,2,Other,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9642,5,87.75,0,0.0,135.0833333,0.0,0.0,0.0,Other,1,Other,2,Other,True,False,0,0,0,0,0,0,1,0,0
9643,1,0.0,0,0.0,4350.647321,0.012727273,14.38546841,0.0,2,2,1,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9644,2,56.0,0,0.0,1399.15,0.0,12.45078371,0.0,Other,1,Other,8,Other,True,True,0,0,0,0,0,0,1,0,0
9645,1,3.5,0,0.0,663.5277778,0.0,0.0,0.0,2,2,3,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9646,7,146.7,5,195.0,1717.666667,0.001960784,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9647,0,0.0,0,0.0,740.3071429,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9648,0,0.0,0,0.0,105.0,0.0,0.0,0.0,2,2,1,8,Other,False,False,1,0,0,0,0,0,0,0,0
9649,5,173.5416667,5,109.75,1859.382937,0.004545455,0.0,0.0,Other,2,Other,10,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9650,0,0.0,0,0.0,874.952381,0.004597701,0.0,0.0,Other,1,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9652,5,97.0,0,0.0,3372.748214,0.003773585,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9653,4,190.0,0,0.0,1328.626894,0.017857143,0.0,0.0,Other,1,1,10,Returning_Visitor,True,False,1,0,0,0,0,0,0,0,0
9654,10,175.4666667,1,7.0,2378.377381,0.004318937,13.9750483,0.0,Other,2,1,13,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9655,0,0.0,0,0.0,67.5,0.0,0.0,0.0,2,2,Other,13,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9657,0,0.0,0,0.0,1009.375,0.007407407,0.0,0.0,2,2,1,2,Other,True,True,0,0,0,0,0,0,1,0,0
9658,0,0.0,2,52.5,502.0,0.0,0.0,0.0,Other,2,Other,2,Other,True,False,1,0,0,0,0,0,0,0,0
9659,0,0.0,0,0.0,530.0,0.016666667,0.0,0.0,Other,2,3,2,Returning_Visitor,True,False,0,0,0,0,0,0,1,0,0
9660,2,146.0,2,52.25,0.0,0.0,0.0,0.0,Other,1,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9661,0,0.0,0,0.0,340.5,0.0,0.0,0.0,2,4,Other,2,Other,True,False,0,0,0,0,0,0,1,0,0
9663,0,0.0,0,0.0,948.3428571,0.0,0.0,0.0,2,4,1,3,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9664,1,75.0,2,34.5,4436.376299,0.0,0.0,0.0,2,2,1,2,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9665,1,9.0,0,0.0,219.5,0.0,0.0,0.0,2,2,1,11,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9667,3,40.5,0,0.0,758.75,0.0,38.26667925,0.0,2,2,Other,3,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9668,0,0.0,0,0.0,72.5,0.0,0.0,0.0,Other,1,Other,10,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
9669,5,64.58333333,0,0.0,1334.083333,0.0,0.0,0.0,2,2,3,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9670,6,152.0,0,0.0,450.75,0.028571429,14.10739957,0.0,Other,8,3,11,Returning_Visitor,False,True,0,0,0,0,0,0,1,0,0
9672,0,0.0,0,0.0,121.5,0.0,0.0,0.0,Other,1,1,2,Other,True,False,0,0,0,0,0,0,1,0,0
9675,0,0.0,0,0.0,3091.146033,0.004938272,0.0,0.0,2,2,1,1,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9676,1,51.5,0,0.0,818.3166667,0.007407407,0.0,0.0,Other,2,1,13,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9677,0,0.0,0,0.0,684.75,0.0,0.0,0.0,2,2,Other,2,Returning_Visitor,False,False,0,0,0,0,0,0,1,0,0
9678,0,0.0,0,0.0,1224.541667,0.0,0.0,0.0,Other,2,1,2,Other,True,False,1,0,0,0,0,0,0,0,0
9679,0,0.0,0,0.0,459.0833333,0.004545455,0.0,0.0,2,2,1,2,Returning_Visitor,False,False,1,0,0,0,0,0,0,0,0
