"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated_Duration","BounceRates","PageValues","SpecialDay","Browser","TrafficType","Month_Dec","Month_Feb","Month_Jul","Month_June","Month_Mar","Month_May","Month_Nov","Month_Oct","Month_Sep","OperatingSystems_Other","Region_1","Region_3","VisitorType_Other","Weekend_True","Revenue_True"
"1629",2,33.5,1,91,1271.821212,0,1.592774194,0,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"1"
"8890",0,0,0,0,168,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,1,"0"
"7693",0,0,0,0,136.5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"8785",3,101.6428571,0,0,3978.626167,0.001449275,81.75845837,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"1445",0,0,0,0,261.5,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"4388",4,175.8666667,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,"0"
"6298",4,84.75,0,0,962.9011905,0.004444444,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"5677",4,75.86666667,0,0,1822.866667,0.006756757,11.34860076,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"6274",8,111.5416667,3,226,1664.14881,0.002702703,6.693658292,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
"2915",0,0,0,0,7515.583333,0.004166667,0,0.8,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"6779",0,0,0,0,217.9166667,0.015384615,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"0"
"8013",8,194.2916667,5,759.5,1291.35119,0.013131313,41.67776195,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"7539",0,0,0,0,791.9166667,0.0125,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"5564",0,0,0,0,1978.7,0.032,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"482",0,0,0,0,371.5,0.0125,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"1709",3,168.75,0,0,1262.833333,0,20.39448649,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"1"
"24",0,0,0,0,209.5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"1869",0,0,0,0,197.5,0.021428571,0,0.4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"3769",0,0,0,0,416.8333333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"0"
"7655",2,41.5,1,57.5,2689.625,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"2047",2,77,0,0,1223.416667,0,215.0094118,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1"
"6594",0,0,0,0,2857.712454,0.002393617,0,0,2,6,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"7288",0,0,0,0,116.75,0,0,0,2,10,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"8139",0,0,0,0,318.75,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"1"
"1155",0,0,0,0,1476.3,0.007692308,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"7399",0,0,0,0,2177.333333,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"313",4,174,1,18.5,305.875,0,0,0,2,8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,"0"
"981",0,0,0,0,187,0.031818182,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"8536",0,0,0,0,343,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"3513",4,183,1,35,557.3333333,0,16.10052632,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"953",0,0,0,0,495,0,77.96,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"1"
"3275",1,9,0,0,266,0.028571429,0,0.8,2,13,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"2581",1,5,1,292,1916.9,0,11.19189333,0.2,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"8354",1,29.33333333,0,0,330.4166667,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"1554",0,0,0,0,999,0,9.053081561,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"1"
"3221",1,0,0,0,110.75,0,0,0,2,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"0"
"2744",0,0,2,109,1232.733333,0,56.35884615,0,2,19,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"1"
"6691",0,0,0,0,1066.25,0,9.0847678,0,8,11,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"1"
"5734",4,49.2,0,0,22,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"1"
"587",0,0,0,0,635.3333333,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"7114",0,0,0,0,383,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"0"
"6118",0,0,0,0,1131.208333,0,94.19490268,0,2,11,0,0,0,0,0,0,1,0,0,1,0,1,0,1,"1"
"9267",4,28,3,37.83333333,12003.31758,0.003655352,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"2222",0,0,0,0,54.5,0,0,0.6,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"4601",4,57.3,0,0,488.7166667,0.021428571,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"8297",0,0,0,0,1361.63442,0.010204082,14.5218625,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"6089",4,77.66666667,0,0,159.75,0.016666667,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"1"
"9237",0,0,0,0,16,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"4187",2,55.4,0,0,402.75,0.015384615,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"7516",0,0,0,0,272.1666667,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"4779",3,48.4,0,0,3004.628109,0.002380952,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"6155",1,81,0,0,914.5,0,56.5802171,0,2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"1"
"5753",0,0,0,0,39.8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"5201",4,49.3,0,0,524.9692308,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"0"
"6559",5,68.5,2,34.25,14505.72725,0.007309999,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"3930",4,74.33333333,3,10,73,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"0"
"4138",6,200.2222222,2,126,7253.676493,0.006570513,5.942025641,0.4,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"8539",4,31,4,106,825.1401515,0.006896552,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"0"
"3029",1,24.5,0,0,1525.666667,0,107.2170213,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"6736",1,19,1,11,66.83333333,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
"2476",0,0,0,0,161,0,0,0.2,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"7408",3,16,6,137.8333333,1605.583333,0.011594203,0,0,10,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"6198",0,0,0,0,35.25,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"5193",3,57.5,2,66.13333333,2772.278333,0.024722222,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"0"
"6183",5,63,0,0,458.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"0"
"8602",3,28,0,0,633.75,0,32.43717827,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"1"
"9143",3,34.5,0,0,298.875,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"0"
"2202",0,0,0,0,196.5,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"8250",0,0,0,0,3650.316667,0,97.19657367,0,2,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"1358",0,0,0,0,93,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"4614",5,106.8,0,0,1242.776046,0,4.17431402,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"2195",0,0,0,0,1225.857143,0.012,0,0.4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5911",0,0,0,0,292.7,0.036363636,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"0"
"8568",0,0,0,0,1287.958333,0.034259259,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"7306",0,0,0,0,165.5833333,0.007407407,0,0,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"3776",2,11,0,0,2562.083333,0.004255319,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"8313",0,0,0,0,57.75,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"2645",0,0,0,0,139.5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"1824",0,0,1,257,1906.8,0.01875,22.62989583,0.4,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"2296",3,176,0,0,654.5,0.009090909,0,0.2,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"7265",1,3,0,0,543,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"4446",0,0,0,0,52.3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7754",0,0,0,0,188.4583333,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1,1,0,1,0,"0"
"6476",0,0,0,0,2032.272727,0.017021277,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"2809",6,93.5,0,0,251.3333333,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"6668",0,0,0,0,10,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"0"
"6384",0,0,0,0,64,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"0"
"8076",0,0,3,83,2162.657393,0.006527627,0,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"4306",3,11.6,0,0,510.38,0.007692308,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"7397",0,0,0,0,1768.657051,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"4857",1,11,0,0,51.06666667,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"0"
"6507",0,0,0,0,195.25,0.022222222,0,0,1,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"6724",0,0,0,0,229.9166667,0.018181818,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"0"
"3278",2,115,5,151.6666667,2080.75,0.011904762,20.37964966,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"4449",2,15.2,0,0,244.2,0.027272727,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"516",0,0,0,0,689.2857143,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"0"
"3339",4,45,0,0,819.8333333,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"0"
"5252",0,0,0,0,316.1333333,0,0,0,2,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"0"
"6799",0,0,0,0,54.5,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"0"
"7200",0,0,0,0,974.0833333,0.006837607,0,0,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"9066",0,0,0,0,644.875,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"7033",0,0,0,0,426.5,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"0"
"399",4,57,0,0,81,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"1154",0,0,0,0,63,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"0"
"7737",0,0,0,0,1242,0.02173913,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"7407",5,111,1,11,3494.06746,0,4.007065498,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"6794",0,0,0,0,9,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"3238",0,0,0,0,191,0,0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"7249",2,95,0,0,445,0.016666667,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"0"
"7222",0,0,0,0,105,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"0"
"6012",2,70.6,0,0,571.35,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"4796",0,0,0,0,349.1111111,0.02,88.39170518,0,2,20,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"1"
"603",2,62.5,0,0,548.3333333,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"3301",0,0,0,0,56,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"0"
"2467",1,7,0,0,933.3333333,0.008,1.84752,0,2,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"877",0,0,0,0,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"4364",1,54.4,0,0,270.9,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"0"
"531",6,76.33333333,0,0,78.83333333,0.004444444,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"5045",1,47.4,0,0,146.4,0.022222222,29.65880372,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"0"
"84",0,0,0,0,95,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"1548",0,0,0,0,197,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"4604",6,91.2,1,69.6,1618.233333,0,9.231934863,0,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"3491",0,0,0,0,246.9333333,0.006666667,0,0.4,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"7804",0,0,0,0,76.75,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"1"
"678",1,12,0,0,74,0,0,0,1,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"949",0,0,0,0,132.6333333,0.011764706,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"7035",2,57.5,0,0,1226,0,143.4766783,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"1"
"9300",0,0,0,0,1014.375,0.008695652,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"0"
"112",0,0,0,0,117.5,0,0,0.8,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"8052",3,32,2,9,1760.6,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"1"
"1115",4,118,3,67,1489.144444,0.004081633,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"6060",1,4,0,0,947.4166667,0.012121212,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"1818",1,24,0,0,238.5,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"0"
"9347",0,0,0,0,1010.25,0.008333333,31.81967723,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1"
"6085",5,179.5,1,43.5,482.75,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"7690",3,68.28571429,0,0,741.0555556,0.014285714,13.24667166,0,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"1"
"9249",0,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"320",0,0,0,0,1372,0.005405405,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7618",3,99,0,0,1261.658333,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"1"
"2596",0,0,0,0,70,0.04,0,0.4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3073",0,0,0,0,1496.833333,0,98.13692308,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"1"
"6827",0,0,0,0,75.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"7117",3,35,0,0,117.0833333,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"27",0,0,0,0,2086.242857,0.015384615,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"4137",1,34,0,0,646.2857143,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"3726",0,0,0,0,1229.25,0.025333333,0,1,2,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"5382",5,136.1,0,0,1424.804887,0,10.19295165,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"1"
"9337",1,0,1,46.5,671.8666667,0.017391304,0,0,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"3671",3,74,0,0,129,0.033333333,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"5930",3,94.6,0,0,265.5,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"0"
"7724",1,0,0,0,2627.756494,0.021052632,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"1"
"3110",0,0,0,0,1608.5,0.005263158,0,0.6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"5839",0,0,1,242.8,1860.95,0.005405405,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"2634",7,160.3333333,0,0,590.5166667,0.005208333,0,0,1,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,"0"
"6435",3,29,0,0,1191.8875,0.019298246,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"0"
"7174",1,82,0,0,1243.17619,0.006451613,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"8921",0,0,0,0,29,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"0"
"5131",5,69.8,0,0,1764.180047,0.007007576,0,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"0"
"5655",4,124.7,5,88.9,577.6,0.010526316,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"0"
"8252",0,0,0,0,120.5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,"0"
"1612",2,50,0,0,598.297619,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"2771",1,109,0,0,466.6666667,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1,"0"
"7760",0,0,0,0,15,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"2823",3,86,0,0,1197.666667,0,0,0,10,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"0"
"5880",7,46.2,0,0,280.0466667,0.00952381,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"0"
"2578",0,0,0,0,676.1666667,0,2.705833333,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"1"
"8852",0,0,0,0,1697.058333,0.004347826,1.990788672,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"3256",4,127,0,0,2423.75,0.002777778,23.61948148,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"1"
"1718",1,7.5,0,0,216.1666667,0.038095238,0,0.6,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"0"
"749",2,33,0,0,354,0,0,0,2,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,"0"
"4827",0,0,0,0,31.2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"5403",1,28.2,0,0,679.5666667,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"0"
"5743",4,103.6,1,27.2,2609,0,47.12454606,0,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"1"
"5633",1,18.2,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"0"
"8968",3,43.625,1,16,3624.056349,0.009489489,11.32556227,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"1"
"5189",1,19.2,0,0,663.5,0,0,0,2,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"0"
"2827",0,0,0,0,967.25,0.006779661,0,0.6,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"0"
"4538",4,48.83243423,4,165.6666667,365.774339,0.004365079,0,0,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"1461",2,125.5,0,0,162.75,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"0"
"6434",0,0,0,0,1779.886905,0.01025641,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"0"
"5667",7,165.1,0,0,1422.103333,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"0"
"2690",3,73.5,3,171,2208.788095,0,3.200304878,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"0"
"2655",0,0,0,0,1669.559524,0.016190476,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"4901",3,23.2,0,0,809.4333333,0.0128,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"0"
"5413",0,0,0,0,1153.54,0.003140097,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"8018",0,0,0,0,71.5,0,0,0,2,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"0"
"1746",3,133.5,4,191,443.9333333,0,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
"4947",1,34.3,0,0,722.1333333,0.018181818,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"3885",0,0,0,0,393,0.02,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"9222",3,91.66666667,2,12,1347.266667,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"0"
"718",1,12,0,0,2004.5,0.028571429,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"2818",7,136.6666667,1,7,687.5333333,0.013793103,5.078114943,0,2,4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,"0"
"7147",0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"7287",0,0,0,0,1950.840873,0.004938272,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"1"
"6801",4,55.75,0,0,3817.203846,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"8925",5,29,0,0,3554.64902,0.002020202,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"957",0,0,0,0,102,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"1106",7,77.5,0,0,192.9333333,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7506",4,102.5555556,2,79.5,3713.580105,0.003381995,28.03795985,0,2,6,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"7305",0,0,0,0,178.8333333,0,0,0,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0"
"8850",0,0,0,0,56.5,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"4797",1,32.2,0,0,396.4714286,0.021212121,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"0"
"2341",0,0,2,163,813.0519481,0.003225806,9.311854839,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0"
"211",0,0,0,0,556.6,0.014583333,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
"9132",0,0,1,30.5,327,0.013333333,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0"
"7614",1,25.75,5,452.0833333,953.5892857,0,8.838027292,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
"319",1,26,1,0,872.4,0.003508772,0,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"0"
"7039",4,131,0,0,285.5,0.033333333,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"2498",0,0,1,1.5,1368.484848,0.015909091,0,0.6,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"0"
"680",0,0,0,0,50,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"0"
"7243",2,63.25,0,0,460.75,0.022222222,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
"9203",0,0,0,0,182.625,0,0,0,2,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"3981",0,0,1,41,1754,0,7.880478261,0,2,6,0,0,0,0,0,1,0,0,0,1,0,1,0,1,"0"
"1755",6,86.2,0,0,3003.419048,0.010526316,4.376915789,0.4,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
"5192",0,0,0,0,1387.267857,0.036507937,0,0,2,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"0"
"1378",0,0,0,0,171,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"0"
"7488",2,49.7,1,0,1991.822567,0.014830918,21.74053053,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"0"
"3831",0,0,0,0,304.3333333,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"0"
"956",0,0,0,0,218,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"0"
"8700",4,26.75,1,0,1029.25,0.021153846,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"0"
"5229",1,10,0,0,624.4333333,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"0"
"4008",0,0,0,0,2351.7,0.008,0,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
